ObjectID,AccessionNumber,MediaXrefID,ImageURL,Filename,MediaType,MediaView,Rank,IsPrimary
22752,W.784,11539,https://art.thewalters.org/images/raw/PL1_W.784_VwA_TR_T01II.jpg,PL1_W.784_VwA_TR_T01II.jpg,Image,Detail,3,0
22752,W.784,54100,https://art.thewalters.org/images/raw/CPS_W.784.binding_TopExt_DD.jpg,CPS_W.784.binding_TopExt_DD.jpg,Image,Top ,4,0
22752,W.784,97107,https://art.thewalters.org/images/raw/PS4_W.784_DD_AT22_32252-tms.jpg,PS4_W.784_DD_AT22_32252-tms.jpg,Image,full page,1,1
87630,W.784.1R,38829,https://art.thewalters.org/images/raw/CPS_W.784.1R_Fp_DD.jpg,CPS_W.784.1R_Fp_DD.jpg,Image,Full Page,1,1
6811,W.784.4V,38830,https://art.thewalters.org/images/raw/CPS_W.784.4V_Fp_DD.jpg,CPS_W.784.4V_Fp_DD.jpg,Image,Full Page,1,1
21324,W.784.5R,38831,https://art.thewalters.org/images/raw/CPS_W.784.5R_Fp_DD.jpg,CPS_W.784.5R_Fp_DD.jpg,Image,Full Page,1,1
87631,W.784.6R,38832,https://art.thewalters.org/images/raw/CPS_W.784.6R_Fp_DD.jpg,CPS_W.784.6R_Fp_DD.jpg,Image,Full Page,1,1
87629,W.784.binding,38844,https://art.thewalters.org/images/raw/CPS_W.784.binding_TopInt_DD.jpg,CPS_W.784.binding_TopInt_DD.jpg,Image,Top ,2,0
87629,W.784.binding,38834,https://art.thewalters.org/images/raw/CPS_W.784.binding_BotInt_DD.jpg,CPS_W.784.binding_BotInt_DD.jpg,Image,Bottom,3,0
87629,W.784.binding,38833,https://art.thewalters.org/images/raw/CPS_W.784.binding_BotExt_DD.jpg,CPS_W.784.binding_BotExt_DD.jpg,Image,Bottom,4,0
87629,W.784.binding,38835,https://art.thewalters.org/images/raw/CPS_W.784.binding_Ext_DD_Satchel1.jpg,CPS_W.784.binding_Ext_DD_Satchel1.jpg,Image,,5,0
87629,W.784.binding,38836,https://art.thewalters.org/images/raw/CPS_W.784.binding_Ext_DD_Satchel2.jpg,CPS_W.784.binding_Ext_DD_Satchel2.jpg,Image,,6,0
87629,W.784.binding,38837,https://art.thewalters.org/images/raw/CPS_W.784.binding_Ext_DD_Satchel3.jpg,CPS_W.784.binding_Ext_DD_Satchel3.jpg,Image,,7,0
87629,W.784.binding,38838,https://art.thewalters.org/images/raw/CPS_W.784.binding_Ext_DD_Satchel4.jpg,CPS_W.784.binding_Ext_DD_Satchel4.jpg,Image,,8,0
87629,W.784.binding,38839,https://art.thewalters.org/images/raw/CPS_W.784.binding_ExtClsd_DD_ForeEdge.jpg,CPS_W.784.binding_ExtClsd_DD_ForeEdge.jpg,Image,Closed,9,0
87629,W.784.binding,38840,https://art.thewalters.org/images/raw/CPS_W.784.binding_ExtClsd_DD_Head.jpg,CPS_W.784.binding_ExtClsd_DD_Head.jpg,Image,Closed,10,0
87629,W.784.binding,38841,https://art.thewalters.org/images/raw/CPS_W.784.binding_ExtClsd_DD_Spine.jpg,CPS_W.784.binding_ExtClsd_DD_Spine.jpg,Image,Closed,11,0
87629,W.784.binding,38842,https://art.thewalters.org/images/raw/CPS_W.784.binding_ExtClsd_DD_Tail.jpg,CPS_W.784.binding_ExtClsd_DD_Tail.jpg,Image,Closed,12,0
87629,W.784.binding,38843,https://art.thewalters.org/images/raw/CPS_W.784.binding_TopExt_DD.jpg,CPS_W.784.binding_TopExt_DD.jpg,Image,Top ,1,1
17445,W.786,53725,https://art.thewalters.org/images/raw/CPS_W.786.binding_Fp_DD.jpg,CPS_W.786.binding_Fp_DD.jpg,Image,Front,1,1
1715,W.788,48861,https://art.thewalters.org/images/raw/CPS_W.788_PcA_DD.jpg,CPS_W.788_PcA_DD.jpg,Image,Pieces,2,0
1715,W.788,11541,https://art.thewalters.org/images/raw/PL1_W.788_VwA_TR_T01II.jpg,PL1_W.788_VwA_TR_T01II.jpg,Image,Detail,3,0
1715,W.788,48862,https://art.thewalters.org/images/raw/CPS_W.788_PcB_DD.jpg,CPS_W.788_PcB_DD.jpg,Image,Pieces,4,0
1715,W.788,48863,https://art.thewalters.org/images/raw/CPS_W.788_PcC_DD.jpg,CPS_W.788_PcC_DD.jpg,Image,Pieces,5,0
1715,W.788,48864,https://art.thewalters.org/images/raw/CPS_W.788_PcD_DD.jpg,CPS_W.788_PcD_DD.jpg,Image,Pieces,6,0
1715,W.788,48866,https://art.thewalters.org/images/raw/CPS_W.788_PcF_DD.jpg,CPS_W.788_PcF_DD.jpg,Image,Pieces,7,0
1715,W.788,48867,https://art.thewalters.org/images/raw/CPS_W.788_PcG_DD.jpg,CPS_W.788_PcG_DD.jpg,Image,Pieces,8,0
1715,W.788,11540,https://art.thewalters.org/images/raw/PL1_W.788_DetCntr_TR_T01II.jpg,PL1_W.788_DetCntr_TR_T01II.jpg,Image,Detail,9,0
1715,W.788,48868,https://art.thewalters.org/images/raw/CPS_W.788_PcH_DD.jpg,CPS_W.788_PcH_DD.jpg,Image,Pieces,10,0
1715,W.788,48865,https://art.thewalters.org/images/raw/CPS_W.788_PcE_DD.jpg,CPS_W.788_PcE_DD.jpg,Image,Pieces,1,1
22245,W.79,53701,https://art.thewalters.org/images/raw/CPS_W.79.binding_Fp_DD.jpg,CPS_W.79.binding_Fp_DD.jpg,Image,,1,1
37611,W.793,53727,https://art.thewalters.org/images/raw/CPS_W.793.binding_Fp_DD.jpg,CPS_W.793.binding_Fp_DD.jpg,Image,Front,1,1
6785,W.794,38796,https://art.thewalters.org/images/raw/CPS_W.794.a_Fp_DD.jpg,CPS_W.794.a_Fp_DD.jpg,Image,Full Page,1,1
84241,W.794.A,38712,https://art.thewalters.org/images/raw/CPS_W.794.a_Fp_DD.jpg,CPS_W.794.a_Fp_DD.jpg,Image,Full Page,1,1
84242,W.794.B,38713,https://art.thewalters.org/images/raw/CPS_W.794.b_Fp_DD.jpg,CPS_W.794.b_Fp_DD.jpg,Image,Full Page,1,1
11423,W.795,90218,https://art.thewalters.org/images/raw/CPS_W.795.2_DD_W18-tms.jpg,CPS_W.795.2_DD_W18-tms.jpg,Image,full page,2,0
11423,W.795,90217,https://art.thewalters.org/images/raw/CPS_W.795.1_DD_W18-tms.jpg,CPS_W.795.1_DD_W18-tms.jpg,Image,full page,1,1
6775,W.796,54117,https://art.thewalters.org/images/raw/CPS_W.796.binding_TopExt_DD.jpg,CPS_W.796.binding_TopExt_DD.jpg,Image,Top ,1,1
90958,W.796.1R,48165,https://art.thewalters.org/images/raw/CPS_W.796.1R_Fp_DD.jpg,CPS_W.796.1R_Fp_DD.jpg,Image,Full Page,1,1
90965,W.796.1V,48166,https://art.thewalters.org/images/raw/CPS_W.796.1V_Fp_DD.jpg,CPS_W.796.1V_Fp_DD.jpg,Image,Full Page,1,1
90959,W.796.2R,48167,https://art.thewalters.org/images/raw/CPS_W.796.2R_Fp_DD.jpg,CPS_W.796.2R_Fp_DD.jpg,Image,Full Page,1,1
90961,W.796.3R,48168,https://art.thewalters.org/images/raw/CPS_W.796.3R_Fp_DD.jpg,CPS_W.796.3R_Fp_DD.jpg,Image,Full Page,1,1
90962,W.796.3V,48169,https://art.thewalters.org/images/raw/CPS_W.796.3V_Fp_DD.jpg,CPS_W.796.3V_Fp_DD.jpg,Image,Full Page,1,1
90963,W.796.4R,48170,https://art.thewalters.org/images/raw/CPS_W.796.4R_Fp_DD.jpg,CPS_W.796.4R_Fp_DD.jpg,Image,Full Page,1,1
91074,W.796.4V,48314,https://art.thewalters.org/images/raw/CPS_W.796.4V_Fp_DD.jpg,CPS_W.796.4V_Fp_DD.jpg,Image,Full Page,1,1
90964,W.796.binding,48178,https://art.thewalters.org/images/raw/CPS_W.796.binding_TopInt_DD.jpg,CPS_W.796.binding_TopInt_DD.jpg,Image,Top ,2,0
90964,W.796.binding,48172,https://art.thewalters.org/images/raw/CPS_W.796.binding_BotInt_DD.jpg,CPS_W.796.binding_BotInt_DD.jpg,Image,Bottom,3,0
90964,W.796.binding,48171,https://art.thewalters.org/images/raw/CPS_W.796.binding_BotExt_DD.jpg,CPS_W.796.binding_BotExt_DD.jpg,Image,Bottom,4,0
90964,W.796.binding,48173,https://art.thewalters.org/images/raw/CPS_W.796.binding_Ext_DD_ForeEdge.jpg,CPS_W.796.binding_Ext_DD_ForeEdge.jpg,Image,,5,0
90964,W.796.binding,48174,https://art.thewalters.org/images/raw/CPS_W.796.binding_Ext_DD_Head.jpg,CPS_W.796.binding_Ext_DD_Head.jpg,Image,,6,0
90964,W.796.binding,48175,https://art.thewalters.org/images/raw/CPS_W.796.binding_Ext_DD_Spine.jpg,CPS_W.796.binding_Ext_DD_Spine.jpg,Image,,7,0
90964,W.796.binding,48176,https://art.thewalters.org/images/raw/CPS_W.796.binding_Ext_Tail.jpg,CPS_W.796.binding_Ext_Tail.jpg,Image,,8,0
90964,W.796.binding,48177,https://art.thewalters.org/images/raw/CPS_W.796.binding_TopExt_DD.jpg,CPS_W.796.binding_TopExt_DD.jpg,Image,Top ,1,1
17493,W.8,53694,https://art.thewalters.org/images/raw/CPS_W.8.binding-2_Fp_DD.jpg,CPS_W.8.binding-2_Fp_DD.jpg,Image,,2,0
17493,W.8,30680,https://art.thewalters.org/images/raw/PS1_W.8_Back_DD_T10.jpg,PS1_W.8_Back_DD_T10.jpg,Image,Back,3,0
17493,W.8,30681,https://art.thewalters.org/images/raw/PS1_W.8_DetA_DD_T10.jpg,PS1_W.8_DetA_DD_T10.jpg,Image,Detail,4,0
17493,W.8,53695,https://art.thewalters.org/images/raw/CPS_W.8.binding_Fp_DD.jpg,CPS_W.8.binding_Fp_DD.jpg,Image,Full Page,1,1
91757,W.8.binding,55294,https://art.thewalters.org/images/raw/CPS_W.8.binding_Fp_DD.jpg,CPS_W.8.binding_Fp_DD.jpg,Image,Full Page,2,0
91757,W.8.binding,52796,https://art.thewalters.org/images/raw/PS1_W.8_Back_DD_T10.jpg,PS1_W.8_Back_DD_T10.jpg,Image,Back,3,0
91757,W.8.binding,90219,https://art.thewalters.org/images/raw/CPS_W.8.binding_DD_ATKW13-tms.jpg,CPS_W.8.binding_DD_ATKW13-tms.jpg,Image,full page,5,0
29703,W.805,54118,https://art.thewalters.org/images/raw/CPS_W.805.binding_TopExt_DD.jpg,CPS_W.805.binding_TopExt_DD.jpg,Image,Top ,1,1
88781,W.805.102R,40459,https://art.thewalters.org/images/raw/CPS_W.805.102R_Fp_DD.jpg,CPS_W.805.102R_Fp_DD.jpg,Image,Full Page,1,1
88782,W.805.124V,40389,https://art.thewalters.org/images/raw/CPS_W.805.124V_Fp_DD.jpg,CPS_W.805.124V_Fp_DD.jpg,Image,Full Page,1,1
88783,W.805.140R,40390,https://art.thewalters.org/images/raw/CPS_W.805.140R_Fp_DD.jpg,CPS_W.805.140R_Fp_DD.jpg,Image,Full Page,1,1
88784,W.805.155V,40391,https://art.thewalters.org/images/raw/CPS_W.805.155V_Fp_DD.jpg,CPS_W.805.155V_Fp_DD.jpg,Image,Full Page,1,1
88777,W.805.1R,40392,https://art.thewalters.org/images/raw/CPS_W.805.1R_Fp_DD.jpg,CPS_W.805.1R_Fp_DD.jpg,Image,Full Page,1,1
88778,W.805.37V,40393,https://art.thewalters.org/images/raw/CPS_W.805.37V_Fp_DD.jpg,CPS_W.805.37V_Fp_DD.jpg,Image,Full Page,1,1
88779,W.805.62R,40394,https://art.thewalters.org/images/raw/CPS_W.805.62R_Fp_DD.jpg,CPS_W.805.62R_Fp_DD.jpg,Image,Full Page,1,1
78058,W.805.6V,40395,https://art.thewalters.org/images/raw/CPS_W.805.6V_Det_DD.jpg,CPS_W.805.6V_Det_DD.jpg,Image,Detail,2,0
78058,W.805.6V,11307,https://art.thewalters.org/images/raw/PL1_W.805.6V_OpnRev_TR.jpg,PL1_W.805.6V_OpnRev_TR.jpg,Image,Open,3,0
78058,W.805.6V,40396,https://art.thewalters.org/images/raw/CPS_W.805.6V_Fp_DD.jpg,CPS_W.805.6V_Fp_DD.jpg,Image,Full Page,1,1
88780,W.805.78V,40397,https://art.thewalters.org/images/raw/CPS_W.805.78V_Fp_DD.jpg,CPS_W.805.78V_Fp_DD.jpg,Image,Full Page,1,1
90571,W.805.7R,45143,https://art.thewalters.org/images/raw/CPS_W.805.7R_Fp_DD.jpg,CPS_W.805.7R_Fp_DD.jpg,Image,Full Page,1,1
88785,W.805.binding,40411,https://art.thewalters.org/images/raw/CPS_W.805.binding_TopInt_DD.jpg,CPS_W.805.binding_TopInt_DD.jpg,Image,Top ,2,0
88785,W.805.binding,40399,https://art.thewalters.org/images/raw/CPS_W.805.binding_BotInt_DD.jpg,CPS_W.805.binding_BotInt_DD.jpg,Image,Bottom,3,0
88785,W.805.binding,40398,https://art.thewalters.org/images/raw/CPS_W.805.binding_BotExt_DD.jpg,CPS_W.805.binding_BotExt_DD.jpg,Image,Bottom,4,0
88785,W.805.binding,40404,https://art.thewalters.org/images/raw/CPS_W.805.binding_Ext_DD_Spine.jpg,CPS_W.805.binding_Ext_DD_Spine.jpg,Image,,5,0
88785,W.805.binding,40400,https://art.thewalters.org/images/raw/CPS_W.805.binding_Ext_DD_ForeEdge.jpg,CPS_W.805.binding_Ext_DD_ForeEdge.jpg,Image,,6,0
88785,W.805.binding,40401,https://art.thewalters.org/images/raw/CPS_W.805.binding_Ext_DD_Head.jpg,CPS_W.805.binding_Ext_DD_Head.jpg,Image,,7,0
88785,W.805.binding,40405,https://art.thewalters.org/images/raw/CPS_W.805.binding_Ext_DD_Tail.jpg,CPS_W.805.binding_Ext_DD_Tail.jpg,Image,,8,0
88785,W.805.binding,40406,https://art.thewalters.org/images/raw/CPS_W.805.binding_Int_DD_PreviousSpine.jpg,CPS_W.805.binding_Int_DD_PreviousSpine.jpg,Image,,9,0
88785,W.805.binding,40402,https://art.thewalters.org/images/raw/CPS_W.805.binding_Ext_DD_PreviousSpine.jpg,CPS_W.805.binding_Ext_DD_PreviousSpine.jpg,Image,,10,0
88785,W.805.binding,40407,https://art.thewalters.org/images/raw/CPS_W.805.binding_Int_DD_PreviousSpineLiningBack.jpg,CPS_W.805.binding_Int_DD_PreviousSpineLiningBack.jpg,Image,,11,0
88785,W.805.binding,40408,https://art.thewalters.org/images/raw/CPS_W.805.binding_Int_DD_PreviousSpineLiningFront.jpg,CPS_W.805.binding_Int_DD_PreviousSpineLiningFront.jpg,Image,,12,0
88785,W.805.binding,40403,https://art.thewalters.org/images/raw/CPS_W.805.binding_Ext_DD_PreviousSpinePlainFront.jpg,CPS_W.805.binding_Ext_DD_PreviousSpinePlainFront.jpg,Image,,13,0
88785,W.805.binding,40409,https://art.thewalters.org/images/raw/CPS_W.805.binding_Int_DD_PreviousSpinePlainBack.jpg,CPS_W.805.binding_Int_DD_PreviousSpinePlainBack.jpg,Image,,14,0
88785,W.805.binding,40410,https://art.thewalters.org/images/raw/CPS_W.805.binding_TopExt_DD.jpg,CPS_W.805.binding_TopExt_DD.jpg,Image,Top ,1,1
35381,W.808,34866,https://art.thewalters.org/images/raw/CPS_W.808_TopExt_DD.jpg,CPS_W.808_TopExt_DD.jpg,Image,Top ,1,1
84359,W.808.105A,42562,https://art.thewalters.org/images/raw/CPS_W.808.105a_Fp_DD.jpg,CPS_W.808.105a_Fp_DD.jpg,Image,Full Page,1,1
84360,W.808.124A,42563,https://art.thewalters.org/images/raw/CPS_W.808.124a_Fp_DD.jpg,CPS_W.808.124a_Fp_DD.jpg,Image,Full Page,1,1
84361,W.808.136A,42564,https://art.thewalters.org/images/raw/CPS_W.808.136a_Fp_DD.jpg,CPS_W.808.136a_Fp_DD.jpg,Image,Full Page,1,1
84352,W.808.1B,42565,https://art.thewalters.org/images/raw/CPS_W.808.1b_Fp_DD.jpg,CPS_W.808.1b_Fp_DD.jpg,Image,Full Page,1,1
84354,W.808.24B,42566,https://art.thewalters.org/images/raw/CPS_W.808.24b_Fp_DD.jpg,CPS_W.808.24b_Fp_DD.jpg,Image,Full Page,1,1
84353,W.808.2A,42567,https://art.thewalters.org/images/raw/CPS_W.808.2a_Fp_DD.jpg,CPS_W.808.2a_Fp_DD.jpg,Image,Full Page,1,1
84355,W.808.47B,42568,https://art.thewalters.org/images/raw/CPS_W.808.47b_Fp_DD.jpg,CPS_W.808.47b_Fp_DD.jpg,Image,Full Page,1,1
84356,W.808.64B,42569,https://art.thewalters.org/images/raw/CPS_W.808.64b_Fp_DD.jpg,CPS_W.808.64b_Fp_DD.jpg,Image,Full Page,1,1
84357,W.808.85A,42570,https://art.thewalters.org/images/raw/CPS_W.808.85A_Fp_DD.jpg,CPS_W.808.85A_Fp_DD.jpg,Image,Full Page,1,1
84358,W.808.96A,42571,https://art.thewalters.org/images/raw/CPS_W.808.96A_Fp_DD.jpg,CPS_W.808.96A_Fp_DD.jpg,Image,Full Page,1,1
84362,W.808.binding,42572,https://art.thewalters.org/images/raw/CPS_W.808.binding_BotExt_DD_FlapOpen.jpg,CPS_W.808.binding_BotExt_DD_FlapOpen.jpg,Image,Bottom,2,0
84362,W.808.binding,42573,https://art.thewalters.org/images/raw/CPS_W.808.binding_BotInt_DD_FlapOpen.jpg,CPS_W.808.binding_BotInt_DD_FlapOpen.jpg,Image,Bottom,3,0
84362,W.808.binding,42574,https://art.thewalters.org/images/raw/CPS_W.808.binding_TopExt_DD.jpg,CPS_W.808.binding_TopExt_DD.jpg,Image,Top ,4,0
84362,W.808.binding,42575,https://art.thewalters.org/images/raw/CPS_W.808.binding_TopInt_DD.jpg,CPS_W.808.binding_TopInt_DD.jpg,Image,Top ,5,0
84362,W.808.binding,42553,https://art.thewalters.org/images/raw/CPS_W.808_TopExt_DD.jpg,CPS_W.808_TopExt_DD.jpg,Image,Top ,1,1
23903,W.809,37772,https://art.thewalters.org/images/raw/PL7_W.809.1_Det_BW_T86.jpg,PL7_W.809.1_Det_BW_T86.jpg,Image,Detail,1,1
21372,W.809.125R,37766,https://art.thewalters.org/images/raw/PL7_W.809.125_Det_BW_T86.jpg,PL7_W.809.125_Det_BW_T86.jpg,Image,Detail,2,0
21372,W.809.125R,37767,https://art.thewalters.org/images/raw/PL7_W.809.125_Fp_NC.jpg,PL7_W.809.125_Fp_NC.jpg,Image,Full Page,1,1
16949,W.809.164R,37770,https://art.thewalters.org/images/raw/PL7_W.809.164_Det_BW_T86.jpg,PL7_W.809.164_Det_BW_T86.jpg,Image,Detail,2,0
16949,W.809.164R,37771,https://art.thewalters.org/images/raw/PL7_W.809.164_Fp_BW_T86.jpg,PL7_W.809.164_Fp_BW_T86.jpg,Image,Full Page,1,1
11515,W.809.1R,37292,https://art.thewalters.org/images/raw/PL7_W.809.1_Det_BW_T86.jpg,PL7_W.809.1_Det_BW_T86.jpg,Image,Detail,2,0
11515,W.809.1R,37293,https://art.thewalters.org/images/raw/PL7_W.809.1_FP_BW_T86.jpg,PL7_W.809.1_FP_BW_T86.jpg,Image,Full Page,1,1
22176,W.809.3V,37764,https://art.thewalters.org/images/raw/PL7_W.809.3v_Det_BW_T86.jpg,PL7_W.809.3v_Det_BW_T86.jpg,Image,Detail,2,0
22176,W.809.3V,37765,https://art.thewalters.org/images/raw/PL7_W.809.3v_Fp_BW_T85.jpg,PL7_W.809.3v_Fp_BW_T85.jpg,Image,Full Page,1,1
29482,W.809.70R,37768,https://art.thewalters.org/images/raw/PL7_W.809.70_Det_BW_T86.jpg,PL7_W.809.70_Det_BW_T86.jpg,Image,Detail,2,0
29482,W.809.70R,37769,https://art.thewalters.org/images/raw/PL7_W.809.70_Fp_NC.jpg,PL7_W.809.70_Fp_NC.jpg,Image,Full Page,1,1
37024,W.81,53804,https://art.thewalters.org/images/raw/CPS_W.81.binding_Fp_DD.jpg,CPS_W.81.binding_Fp_DD.jpg,Image,Full Page,1,1
92011,W.81.1R,55380,https://art.thewalters.org/images/raw/CPS_W.81.1R_Fp_DD_2012.jpg,CPS_W.81.1R_Fp_DD_2012.jpg,Image,Full Page,1,1
92012,W.81.binding,55381,https://art.thewalters.org/images/raw/CPS_W.81.binding_Fp_DD.jpg,CPS_W.81.binding_Fp_DD.jpg,Image,Full Page,1,1
34126,W.812,38797,https://art.thewalters.org/images/raw/CPS_W.812.a_Fp_DD.jpg,CPS_W.812.a_Fp_DD.jpg,Image,Full Page,1,1
84227,W.812.A,38714,https://art.thewalters.org/images/raw/CPS_W.812.a_Fp_DD.jpg,CPS_W.812.a_Fp_DD.jpg,Image,Full Page,1,1
84228,W.812.B,38715,https://art.thewalters.org/images/raw/CPS_W.812.b_Fp_DD.jpg,CPS_W.812.b_Fp_DD.jpg,Image,Full Page,1,1
37750,W.813,79988,https://art.thewalters.org/images/raw/PS1_W.813.19b-20a_Fp_DD_T17-tms.jpg,PS1_W.813.19b-20a_Fp_DD_T17-tms.jpg,Image,full page,2,0
37750,W.813,79989,https://art.thewalters.org/images/raw/PS1_W.813.19b_Det_DD_T17-tms.jpg,PS1_W.813.19b_Det_DD_T17-tms.jpg,Image,detail,3,0
37750,W.813,79990,https://art.thewalters.org/images/raw/PS1_W.813.24b-25a_Fp_DD_T17-tms.jpg,PS1_W.813.24b-25a_Fp_DD_T17-tms.jpg,Image,full page,4,0
37750,W.813,79991,https://art.thewalters.org/images/raw/PS1_W.813.24b_Det_DD_T17-tms.jpg,PS1_W.813.24b_Det_DD_T17-tms.jpg,Image,detail,5,0
37750,W.813,79992,https://art.thewalters.org/images/raw/PS1_W.813.2b-3a_Fp_DD_T17-tms.jpg,PS1_W.813.2b-3a_Fp_DD_T17-tms.jpg,Image,full page,6,0
37750,W.813,79993,https://art.thewalters.org/images/raw/PS1_W.813.3b_Det_DD_T17-tms.jpg,PS1_W.813.3b_Det_DD_T17-tms.jpg,Image,detail,7,0
37750,W.813,79994,https://art.thewalters.org/images/raw/PS1_W.813.4a-3b_Fp_DD_T17-tms.jpg,PS1_W.813.4a-3b_Fp_DD_T17-tms.jpg,Image,full page,8,0
37750,W.813,79995,https://art.thewalters.org/images/raw/PS1_W.813.4a_Det_DD_T17-tms.jpg,PS1_W.813.4a_Det_DD_T17-tms.jpg,Image,detail,9,0
37750,W.813,79996,https://art.thewalters.org/images/raw/PS1_W.813.8b-9a_Fp_DD_T17-tms.jpg,PS1_W.813.8b-9a_Fp_DD_T17-tms.jpg,Image,full page,10,0
37750,W.813,79997,https://art.thewalters.org/images/raw/PS1_W.813.8b_Det_DD_T17-tms.jpg,PS1_W.813.8b_Det_DD_T17-tms.jpg,Image,detail,11,0
77372,W.814.5,102383,https://art.thewalters.org/images/raw/CPS_W.814.5_Fp_DD_ED23_tms_RS456866.jpg,CPS_W.814.5_Fp_DD_ED23_tms_RS456866.jpg,Image,full page,1,1
30313,W.815,95349,https://art.thewalters.org/images/raw/CPS_W.815_Fp_DD_ED21-tms.jpg,CPS_W.815_Fp_DD_ED21-tms.jpg,Image,Full Page,1,1
21368,W.82,71757,https://art.thewalters.org/images/raw/CPS_W.82_Fnt_DD_0001_sap.jpg,CPS_W.82_Fnt_DD_0001_sap.jpg,Image,front,1,1
81316,W.82.193R,27385,https://art.thewalters.org/images/raw/PS3_W.82.193R_DetA_DD_T10.jpg,PS3_W.82.193R_DetA_DD_T10.jpg,Image,Detail,1,1
18464,W.825,9025,https://art.thewalters.org/images/raw/PS1_W.825_DetB_DD_T06.jpg,PS1_W.825_DetB_DD_T06.jpg,Image,Detail,2,0
18464,W.825,9024,https://art.thewalters.org/images/raw/PS1_W.825_ DetA_DD_T06.jpg,PS1_W.825_ DetA_DD_T06.jpg,Image,Detail,1,1
15169,W.829,39023,https://art.thewalters.org/images/raw/CPS_W.829.binding_TopExtClsd_DD.jpg,CPS_W.829.binding_TopExtClsd_DD.jpg,Image,Closed,1,1
87632,W.829.1V,38955,https://art.thewalters.org/images/raw/CPS_W.829.1V_Fp_DD.jpg,CPS_W.829.1V_Fp_DD.jpg,Image,Full Page,1,1
87633,W.829.36R,38956,https://art.thewalters.org/images/raw/CPS_W.829.36R_Fp_DD.jpg,CPS_W.829.36R_Fp_DD.jpg,Image,Full Page,1,1
87634,W.829.binding,38963,https://art.thewalters.org/images/raw/CPS_W.829.binding_TopExtClsd_DD.jpg,CPS_W.829.binding_TopExtClsd_DD.jpg,Image,Closed,1,1
18330,W.83,66388,https://art.thewalters.org/images/raw/W83_000002_300.jpg,W83_000002_300.jpg,Image,binding,2,0
18330,W.83,66389,https://art.thewalters.org/images/raw/W83_000003_300.jpg,W83_000003_300.jpg,Image,binding,3,0
18330,W.83,66390,https://art.thewalters.org/images/raw/W83_001091_300.jpg,W83_001091_300.jpg,Image,binding,4,0
18330,W.83,66391,https://art.thewalters.org/images/raw/W83_001092_300.jpg,W83_001092_300.jpg,Image,binding,5,0
18330,W.83,66392,https://art.thewalters.org/images/raw/W83_001093_300.jpg,W83_001093_300.jpg,Image,binding,6,0
18330,W.83,66393,https://art.thewalters.org/images/raw/W83_001094_300.jpg,W83_001094_300.jpg,Image,binding,7,0
18330,W.83,66394,https://art.thewalters.org/images/raw/W83_001095_300.jpg,W83_001095_300.jpg,Image,binding,8,0
18330,W.83,66395,https://art.thewalters.org/images/raw/W83_001096_300.jpg,W83_001096_300.jpg,Image,binding,9,0
18330,W.83,66387,https://art.thewalters.org/images/raw/W83_000001_300.jpg,W83_000001_300.jpg,Image,binding,1,1
95050,W.83.122R,66375,https://art.thewalters.org/images/raw/W83_000251_300.jpg,W83_000251_300.jpg,Image,full page,1,1
95051,W.83.140V,66376,https://art.thewalters.org/images/raw/W83_000288_300.jpg,W83_000288_300.jpg,Image,full page,1,1
95052,W.83.156R,66378,https://art.thewalters.org/images/raw/W83_000319_300.jpg,W83_000319_300.jpg,Image,full page,1,1
95041,W.83.21V,64749,https://art.thewalters.org/images/raw/PS1_W.83.21V_OpnRev_DD_T08.jpg,PS1_W.83.21V_OpnRev_DD_T08.jpg,Image,Open,2,0
95041,W.83.21V,66365,https://art.thewalters.org/images/raw/W83_000050_300.jpg,W83_000050_300.jpg,Image,full page,1,1
95053,W.83.285V,66380,https://art.thewalters.org/images/raw/W83_000578_300.jpg,W83_000578_300.jpg,Image,full page,1,1
95054,W.83.292R,66381,https://art.thewalters.org/images/raw/W83_000591_300.jpg,W83_000591_300.jpg,Image,full page,1,1
95055,W.83.302R,66382,https://art.thewalters.org/images/raw/W83_000611_300.jpg,W83_000611_300.jpg,Image,full page,1,1
95042,W.83.31V,66366,https://art.thewalters.org/images/raw/W83_000070_300.jpg,W83_000070_300.jpg,Image,full page,1,1
95056,W.83.346V,66383,https://art.thewalters.org/images/raw/W83_000700_300.jpg,W83_000700_300.jpg,Image,full page,1,1
95057,W.83.379R,66385,https://art.thewalters.org/images/raw/W83_000765_300.jpg,W83_000765_300.jpg,Image,full page,1,1
95058,W.83.396V,66414,https://art.thewalters.org/images/raw/W83_000800_300.jpg,W83_000800_300.jpg,Image,full page,1,1
95043,W.83.39V,66367,https://art.thewalters.org/images/raw/W83_000086_300.jpg,W83_000086_300.jpg,Image,full page,1,1
95044,W.83.41R,66368,https://art.thewalters.org/images/raw/W83_000089_300.jpg,W83_000089_300.jpg,Image,full page,1,1
95045,W.83.50R,66369,https://art.thewalters.org/images/raw/W83_000107_300.jpg,W83_000107_300.jpg,Image,full page,1,1
95046,W.83.62R,66370,https://art.thewalters.org/images/raw/W83_000131_300.jpg,W83_000131_300.jpg,Image,full page,1,1
95047,W.83.73R,64750,https://art.thewalters.org/images/raw/PS1_W.83.73R_OpnObv_DD_T08.jpg,PS1_W.83.73R_OpnObv_DD_T08.jpg,Image,Open,2,0
95047,W.83.73R,66371,https://art.thewalters.org/images/raw/W83_000153_300.jpg,W83_000153_300.jpg,Image,full page,1,1
